latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.4261,110.4342,325.3,1,1,2026-03-14,0750,Aqua,MODIS,78,61.03,304.2,16,D,0
-2.285,111.1446,319.3,1,1,2026-03-14,0750,Aqua,MODIS,67,61.03,302.2,8,D,0
-2.3569,110.2785,331.4,1.1,1,2026-03-14,0750,Aqua,MODIS,83,61.03,298.3,26.3,D,0
-2.3582,110.2692,331.4,1.1,1,2026-03-14,0750,Aqua,MODIS,83,61.03,298.7,26.2,D,0
-2.0808,111.0933,319,1,1,2026-03-14,0750,Aqua,MODIS,70,61.03,300.5,8.1,D,0
-2.0168,111.1399,328.6,1,1,2026-03-14,0750,Aqua,MODIS,81,61.03,302,18.6,D,0
-2.0181,111.1312,334,1,1,2026-03-14,0750,Aqua,MODIS,86,61.03,301.6,26,D,0
-1.9826,111.251,345.1,1,1,2026-03-14,0750,Aqua,MODIS,93,61.03,301,44.4,D,0
-1.9839,111.2422,321,1,1,2026-03-14,0750,Aqua,MODIS,73,61.03,301.9,10.3,D,0
-1.8784,111.2744,326.4,1,1,2026-03-14,0750,Aqua,MODIS,80,61.03,299.7,17,D,0
-1.8697,111.2731,323.9,1,1,2026-03-14,0750,Aqua,MODIS,78,61.03,299,14.9,D,0
-1.7725,111.5458,316.1,1,1,2026-03-14,0750,Aqua,MODIS,56,61.03,299.6,7,D,0
-1.8535,110.0549,335.7,1.1,1,2026-03-14,0750,Aqua,MODIS,0,61.03,295,33.2,D,0
-1.8155,110.1905,347,1.1,1,2026-03-14,0750,Aqua,MODIS,94,61.03,302.1,49.8,D,0
-1.8169,110.1813,375.2,1.1,1,2026-03-14,0750,Aqua,MODIS,94,61.03,305.9,134.7,D,0
-1.8063,110.1825,322.9,1.1,1,2026-03-14,0750,Aqua,MODIS,77,61.03,300.7,14.9,D,0
-1.7879,110.2452,315.7,1,1,2026-03-14,0750,Aqua,MODIS,56,61.03,300.6,7,D,0
-1.7893,110.2361,322.1,1,1,2026-03-14,0750,Aqua,MODIS,76,61.03,302.2,13.2,D,0
-1.7906,110.2269,335.6,1,1,2026-03-14,0750,Aqua,MODIS,87,61.03,302.2,29.6,D,0
-1.7919,110.2178,348.5,1,1,2026-03-14,0750,Aqua,MODIS,95,61.03,302.3,53.4,D,0
-1.7803,110.2347,328.8,1,1,2026-03-14,0750,Aqua,MODIS,58,61.03,301,19.1,D,0
-1.7817,110.2256,331,1,1,2026-03-14,0750,Aqua,MODIS,49,61.03,302.9,20.7,D,0
-1.783,110.2165,344.5,1,1,2026-03-14,0750,Aqua,MODIS,80,61.03,305.2,44,D,0
-1.7843,110.2073,320.3,1.1,1,2026-03-14,0750,Aqua,MODIS,43,61.03,302.6,9.4,D,0
-1.7624,110.2321,330.9,1,1,2026-03-14,0750,Aqua,MODIS,79,61.03,302.4,23,D,0
-1.7637,110.223,346,1,1,2026-03-14,0750,Aqua,MODIS,71,61.03,303.5,48.3,D,0
-1.7483,110.0139,312.7,1.1,1,2026-03-14,0750,Aqua,MODIS,58,61.03,298.3,5.3,D,0
-1.1725,109.6576,326.5,1.1,1,2026-03-14,0750,Aqua,MODIS,81,61.03,298.1,20.6,D,0
-1.1232,109.7402,313.9,1.1,1,2026-03-14,0750,Aqua,MODIS,64,61.03,299,6.3,D,0
-1.1246,109.7308,315,1.1,1,2026-03-14,0750,Aqua,MODIS,64,61.03,299.1,6.9,D,0
-1.0067,109.5919,318.5,1.1,1,2026-03-14,0750,Aqua,MODIS,72,61.03,298.4,11.1,D,0
-1.008,109.5824,317.4,1.1,1,2026-03-14,0750,Aqua,MODIS,70,61.03,299.9,9.8,D,0
-0.7296,109.3958,332,1.1,1,2026-03-14,0750,Aqua,MODIS,85,61.03,298.7,29.7,D,0
1.79,101.6762,313.2,3.8,1.8,2026-03-14,0751,Aqua,MODIS,41,61.03,289,43.7,D,0
1.2593,109.354,312.9,1.1,1,2026-03-14,0751,Aqua,MODIS,61,61.03,296.5,6.2,D,0
1.1704,109.1923,309.3,1.1,1,2026-03-14,0751,Aqua,MODIS,38,61.03,293.2,3.6,D,0
1.0629,109.3383,370.4,1.1,1,2026-03-14,0751,Aqua,MODIS,100,61.03,300.2,122.5,D,0
1.0643,109.3476,343,1.1,1,2026-03-14,0751,Aqua,MODIS,92,61.03,298.9,45.8,D,0
0.7404,108.9076,318.7,1.1,1.1,2026-03-14,0751,Aqua,MODIS,73,61.03,299,11.8,D,0
0.7418,108.9174,313.4,1.1,1.1,2026-03-14,0751,Aqua,MODIS,64,61.03,298.6,6.4,D,0
2.0499,101.1587,307.7,4.1,1.9,2026-03-14,0751,Aqua,MODIS,42,61.03,282.8,28.5,D,0
1.8307,101.6656,310.1,3.8,1.8,2026-03-14,0751,Aqua,MODIS,20,61.03,288.6,31.1,D,0
1.1168,102.774,316.2,3.2,1.7,2026-03-14,0751,Aqua,MODIS,65,61.03,287.8,48.5,D,0
1.7833,101.6729,313.2,3.8,1.8,2026-03-14,0751,Aqua,MODIS,37,61.03,288.9,42.8,D,0
1.0046,111.2729,312.2,1,1,2026-03-14,0751,Aqua,MODIS,60,61.03,297.5,5.8,D,0
0.5685,108.995,354.8,1.1,1.1,2026-03-14,0751,Aqua,MODIS,97,61.03,303.1,75.5,D,0
0.5671,108.9853,319.1,1.1,1.1,2026-03-14,0751,Aqua,MODIS,55,61.03,301,9.2,D,0
1.1178,102.767,314.3,3.2,1.7,2026-03-14,0751,Aqua,MODIS,48,61.03,288.5,35.7,D,0
1.7885,101.7052,313.1,3.8,1.8,2026-03-14,0751,Aqua,MODIS,21,61.03,289,38.5,D,0
-8.1166,112.9222,300.8,1,1,2026-03-14,1333,Terra,MODIS,33,61.03,273.9,7.5,N,1
-2.0552,110.4442,302,1,1,2026-03-14,1334,Terra,MODIS,46,61.03,291.5,3.5,N,0
-2.2635,112.2064,303.5,1,1,2026-03-14,1334,Terra,MODIS,55,61.03,292.9,3.9,N,0
-2.0145,111.1466,305.4,1,1,2026-03-14,1334,Terra,MODIS,64,61.03,293.7,4.3,N,0
-2.0157,111.1379,313.2,1,1,2026-03-14,1334,Terra,MODIS,87,61.03,293.9,9.8,N,0
-1.9823,111.2495,308.1,1,1,2026-03-14,1334,Terra,MODIS,73,61.03,293.6,6.1,N,0
-1.9709,111.2509,335.1,1,1,2026-03-14,1334,Terra,MODIS,100,61.03,293.6,34.3,N,0
-1.9721,111.2422,314.7,1,1,2026-03-14,1334,Terra,MODIS,90,61.03,293.1,11.3,N,0
-1.7832,110.2142,306.9,1,1,2026-03-14,1334,Terra,MODIS,64,61.03,292.4,5.7,N,0
-1.7616,110.2387,307.1,1,1,2026-03-14,1334,Terra,MODIS,65,61.03,294.5,5.7,N,0
-1.7628,110.2297,335.9,1,1,2026-03-14,1334,Terra,MODIS,100,61.03,296.9,35.9,N,0
-1.7641,110.2207,329.8,1,1,2026-03-14,1334,Terra,MODIS,100,61.03,295.7,26.8,N,0
-1.2967,110.064,305.8,1,1,2026-03-14,1334,Terra,MODIS,61,61.03,292.4,5.1,N,0
-0.7256,109.2639,304.3,1.1,1,2026-03-14,1335,Terra,MODIS,53,61.03,293.3,4,N,0
-0.7243,109.2734,309.8,1.1,1,2026-03-14,1335,Terra,MODIS,76,61.03,293.6,8,N,0
0.5726,108.9978,303.5,1.2,1.1,2026-03-14,2009,Aqua,MODIS,56,61.03,286.2,6.7,N,0
-1.9741,111.2539,305.6,1.9,1.3,2026-03-14,2010,Aqua,MODIS,65,61.03,291.3,15,N,0
0.7876,127.3807,312.2,1.3,1.1,2026-03-15,0016,Terra,MODIS,0,61.03,296.6,9.8,D,2
0.4575,110.8402,311.9,1.7,1.3,2026-03-15,0154,Terra,MODIS,67,61.03,290.6,16.5,D,0
0.5655,109.0003,314.2,1.3,1.1,2026-03-15,0154,Terra,MODIS,60,61.03,292.2,9,D,0
0.8737,104.2227,314.7,1.1,1,2026-03-15,0154,Terra,MODIS,39,61.03,292.6,8.9,D,0
-6.1004,105.4233,313.1,1,1,2026-03-15,0156,Terra,MODIS,57,61.03,301.2,7.7,D,3
-6.4493,107.6153,310.9,1.3,1.1,2026-03-15,0156,Terra,MODIS,53,61.03,295,6.8,D,0
-6.4346,107.3599,312.9,1.2,1.1,2026-03-15,0156,Terra,MODIS,23,61.03,296.5,6.9,D,0
-6.6384,108.0315,316.5,1.4,1.2,2026-03-15,0156,Terra,MODIS,69,61.03,292.9,16,D,2
-6.8744,108.7722,313,1.6,1.2,2026-03-15,0156,Terra,MODIS,65,61.03,292.9,10.7,D,0
-6.8939,107.4996,311.2,1.3,1.1,2026-03-15,0156,Terra,MODIS,35,61.03,295.1,6.8,D,2
-6.9312,107.7021,312.8,1.3,1.1,2026-03-15,0156,Terra,MODIS,37,61.03,294.5,6.4,D,2
-6.9652,107.8037,312.9,1.3,1.1,2026-03-15,0156,Terra,MODIS,54,61.03,293.9,10.4,D,2
-6.97,107.6155,316.2,1.3,1.1,2026-03-15,0156,Terra,MODIS,51,61.03,296.1,8.4,D,2
-7.0484,107.7387,309.6,1.3,1.1,2026-03-15,0156,Terra,MODIS,58,61.03,292.9,6.7,D,2
-7.05,107.7503,309.8,1.3,1.1,2026-03-15,0156,Terra,MODIS,62,61.03,293.3,6.9,D,2
-4.8419,103.456,331.9,1,1,2026-03-15,0827,Aqua,MODIS,85,61.03,298.1,27.1,D,0
-6.0998,105.4202,314.5,1.2,1.1,2026-03-15,0827,Aqua,MODIS,61,61.03,302.5,11.3,D,3
-4.8473,103.6723,318.4,1,1,2026-03-15,0827,Aqua,MODIS,70,61.03,294.3,12.9,D,0
-4.8432,103.4471,314.8,1,1,2026-03-15,0827,Aqua,MODIS,64,61.03,297.8,8.2,D,0
-4.7113,103.4657,315.1,1,1,2026-03-15,0827,Aqua,MODIS,65,61.03,296.7,9.3,D,0
-3.9356,103.4597,312.4,1,1,2026-03-15,0827,Aqua,MODIS,61,61.03,296.5,5.9,D,0
-3.4035,103.1249,329.7,1,1,2026-03-15,0828,Aqua,MODIS,83,61.03,299.6,22.6,D,0
-0.8132,101.6457,311.3,1,1,2026-03-15,0828,Aqua,MODIS,49,61.03,293.1,6.9,D,0
-3.4021,103.1337,316.3,1,1,2026-03-15,0828,Aqua,MODIS,67,61.03,298.5,8.1,D,0
-3.0733,103.9205,312.6,1.1,1,2026-03-15,0828,Aqua,MODIS,59,61.03,297.8,5.2,D,0
-3.7073,102.3755,315.6,1,1,2026-03-15,0828,Aqua,MODIS,67,61.03,296.9,7.5,D,0
-3.2524,105.2522,313,1.3,1.1,2026-03-15,0828,Aqua,MODIS,47,61.03,293.9,9.3,D,0
0.224,102.2728,325,1,1,2026-03-15,0829,Aqua,MODIS,81,61.03,296.2,18.1,D,0
0.2227,102.264,314.7,1,1,2026-03-15,0829,Aqua,MODIS,52,61.03,294.7,8.1,D,0
4.8821,97.5022,350.1,1.3,1.1,2026-03-15,0830,Aqua,MODIS,95,61.03,296.7,80.2,D,0
4.8804,97.4911,315.9,1.3,1.1,2026-03-15,0830,Aqua,MODIS,65,61.03,295.6,11.3,D,0
4.9081,97.4755,314.6,1.3,1.1,2026-03-15,0830,Aqua,MODIS,62,61.03,294.6,10.7,D,0
0.2276,102.2767,309.6,1.1,1,2026-03-15,1414,Terra,MODIS,37,61.03,291.7,7.6,N,0
0.2264,102.2675,315.1,1.1,1,2026-03-15,1414,Terra,MODIS,91,61.03,292.4,12.2,N,0
0.2083,102.27,308.9,1.1,1,2026-03-15,1414,Terra,MODIS,46,61.03,291.6,7.2,N,0
1.8392,101.6716,306.2,1,1,2026-03-15,1415,Terra,MODIS,67,61.03,291.4,6.1,N,0
-3.9045,122.4178,301.3,1.1,1,2026-03-15,1910,Aqua,MODIS,24,61.03,290.2,4.3,N,2
-0.9612,119.8942,308.8,1,1,2026-03-16,0055,Terra,MODIS,61,61.03,285.2,3.6,D,0
-3.4705,127.3488,310.6,2.7,1.6,2026-03-16,0056,Terra,MODIS,25,61.03,289.8,24.6,D,3
-3.872,122.4039,313.6,1.2,1.1,2026-03-16,0056,Terra,MODIS,55,61.03,292.9,10.9,D,2
-5.2017,119.5372,314.3,1,1,2026-03-16,0056,Terra,MODIS,71,61.03,293.9,7.9,D,0
-8.4167,117.132,309.4,1.1,1,2026-03-16,0057,Terra,MODIS,57,61.03,295,4.9,D,0
4.9087,97.4758,312.6,1,1,2026-03-16,0232,Terra,MODIS,66,61.03,295.3,6.1,D,0
4.8786,97.4984,317.2,1,1,2026-03-16,0232,Terra,MODIS,73,61.03,295.7,9.2,D,0
4.8773,97.5072,322.4,1,1,2026-03-16,0232,Terra,MODIS,79,61.03,296.2,14.2,D,0
-7.3358,140.4366,319,1.2,1.1,2026-03-16,0548,Aqua,MODIS,58,61.03,294.8,14.4,D,0
-7.3372,140.4262,315.9,1.2,1.1,2026-03-16,0548,Aqua,MODIS,64,61.03,295.3,11.1,D,0
-4.0818,139.0307,323.1,1.3,1.1,2026-03-16,0549,Aqua,MODIS,82,61.03,286.2,28.7,D,0
0.5972,109.0153,307.1,1.3,1.1,2026-03-16,1947,Aqua,MODIS,70,61.03,279.8,13.1,N,0
0.3809,109.0943,307,1.3,1.1,2026-03-16,1947,Aqua,MODIS,70,61.03,289.2,9.6,N,0
0.3793,109.1052,320.4,1.3,1.1,2026-03-16,1947,Aqua,MODIS,100,61.03,291,24.5,N,0
0.3764,109.0992,318.6,1.3,1.1,2026-03-16,1947,Aqua,MODIS,97,61.03,290.8,21.8,N,0
0.3748,109.11,302.4,1.2,1.1,2026-03-16,1947,Aqua,MODIS,21,61.03,290.4,5.2,N,0
-1.7567,110.2256,304.5,1.1,1,2026-03-16,1948,Aqua,MODIS,60,61.03,291.3,5.3,N,0
-1.7581,110.2347,304.3,1.1,1,2026-03-16,1948,Aqua,MODIS,59,61.03,291.3,5.2,N,0
-1.7656,110.2242,316.5,1.1,1,2026-03-16,1948,Aqua,MODIS,93,61.03,291.8,13.2,N,0
-1.767,110.2334,311.5,1.1,1,2026-03-16,1948,Aqua,MODIS,70,61.03,291.9,9.3,N,0
-1.7849,110.2307,301.9,1.1,1,2026-03-16,1948,Aqua,MODIS,45,61.03,291,3.6,N,0
0.5866,109.0095,306.1,1.1,1.1,2026-03-17,0134,Terra,MODIS,53,61.03,286.9,3.9,D,0
0.5852,109.0192,307.3,1.1,1.1,2026-03-17,0134,Terra,MODIS,54,61.03,287.6,5,D,0
0.4903,108.9704,308.7,1.1,1.1,2026-03-17,0134,Terra,MODIS,58,61.03,290.8,5.1,D,0
0.3791,109.1059,315.4,1.1,1,2026-03-17,0134,Terra,MODIS,25,61.03,295.3,7.4,D,0
0.3719,109.0989,327.9,1.1,1,2026-03-17,0134,Terra,MODIS,84,61.03,296.1,24.8,D,0
-1.8925,115.8602,307.8,1.9,1.3,2026-03-17,0135,Terra,MODIS,60,61.03,281.8,16.2,D,2
-7.5609,112.609,313.3,1.3,1.1,2026-03-17,0136,Terra,MODIS,59,61.03,297.2,9.8,D,2
-6.7119,111.2005,312.9,1.1,1,2026-03-17,0136,Terra,MODIS,50,61.03,294.6,6.8,D,0
0.5082,127.899,316.7,1.4,1.2,2026-03-17,0628,Aqua,MODIS,18,61.03,298.6,11.5,D,0
-6.067,106.6216,315.3,1.1,1,2026-03-17,0805,Aqua,MODIS,47,61.03,295.6,6,D,0
-6.0683,106.612,314.8,1.1,1,2026-03-17,0805,Aqua,MODIS,42,61.03,295.6,5.8,D,0
-6.1036,105.4182,318.1,1.3,1.1,2026-03-17,0805,Aqua,MODIS,67,61.03,301.9,14.6,D,3
-6.1019,105.4293,314.8,1.3,1.1,2026-03-17,0805,Aqua,MODIS,52,61.03,299.3,10.7,D,3
-6.2494,107.2121,314.5,1,1,2026-03-17,0805,Aqua,MODIS,45,61.03,296.5,5.8,D,2
-2.6757,107.8374,314.2,1,1,2026-03-17,0806,Aqua,MODIS,61,61.03,296.3,7,D,0
-3.7817,104.4703,339.1,1.4,1.2,2026-03-17,0806,Aqua,MODIS,90,61.03,288.1,60.3,D,0
-1.6841,105.456,321.4,1.1,1.1,2026-03-17,0806,Aqua,MODIS,76,61.03,299.2,14.3,D,0
-1.6855,105.4463,314,1.1,1.1,2026-03-17,0806,Aqua,MODIS,65,61.03,299.2,6.7,D,0
-2.7069,105.9878,315.8,1.1,1,2026-03-17,0806,Aqua,MODIS,43,61.03,299.7,7.8,D,0
-2.6909,106.4091,316.1,1.1,1,2026-03-17,0806,Aqua,MODIS,64,61.03,297.7,7.8,D,0
-2.7858,106.4576,312.7,1,1,2026-03-17,0806,Aqua,MODIS,61,61.03,290.2,6.7,D,0
0.9971,102.9736,317.1,1.5,1.2,2026-03-17,0807,Aqua,MODIS,53,61.03,301,14.8,D,0
1.0945,104.5782,353.1,1.2,1.1,2026-03-17,0807,Aqua,MODIS,97,61.03,297.2,78.1,D,0
1.093,104.5681,352,1.2,1.1,2026-03-17,0807,Aqua,MODIS,96,61.03,298,74.9,D,0
1.0503,104.2805,314.5,1.2,1.1,2026-03-17,0807,Aqua,MODIS,62,61.03,298.4,6.9,D,0
1.0487,104.27,314.7,1.2,1.1,2026-03-17,0807,Aqua,MODIS,63,61.03,298.1,6.7,D,0
1.4376,101.6274,315.1,1.8,1.3,2026-03-17,0807,Aqua,MODIS,40,61.03,299.3,17.2,D,0
1.5781,101.4128,320.2,1.9,1.3,2026-03-17,0807,Aqua,MODIS,75,61.03,297.4,26.6,D,0
1.5757,101.3965,315.7,1.9,1.3,2026-03-17,0807,Aqua,MODIS,69,61.03,297.2,16.4,D,0
1.6042,101.5084,333,1.9,1.3,2026-03-17,0807,Aqua,MODIS,86,61.03,299,61.1,D,0
1.6018,101.4923,323.9,1.9,1.3,2026-03-17,0807,Aqua,MODIS,79,61.03,298,33.4,D,0
1.5999,101.504,328.5,1.9,1.3,2026-03-17,0807,Aqua,MODIS,83,61.03,298.4,44.8,D,0
1.5848,101.4069,325.5,1.9,1.3,2026-03-17,0807,Aqua,MODIS,81,61.03,297.7,38.4,D,0
1.6116,101.5023,323.8,1.9,1.3,2026-03-17,0807,Aqua,MODIS,79,61.03,298.6,32.1,D,0
1.7739,101.6489,317.6,1.8,1.3,2026-03-17,0807,Aqua,MODIS,68,61.03,296.4,20.4,D,0
1.8331,101.6664,318,1.8,1.3,2026-03-17,0807,Aqua,MODIS,33,61.03,300.7,18.9,D,0
2.0719,100.9385,312.5,2,1.4,2026-03-17,0807,Aqua,MODIS,50,61.03,295.3,14.5,D,0
2.076,100.9328,318.6,2,1.4,2026-03-17,0807,Aqua,MODIS,74,61.03,295.3,29.2,D,0
2.0733,100.9154,317.2,2,1.4,2026-03-17,0807,Aqua,MODIS,72,61.03,295.8,25.1,D,0
3.8229,108.251,324.1,1.1,1.1,2026-03-17,0808,Aqua,MODIS,73,61.03,297.9,18.9,D,0
4.7903,97.6013,310.3,3.4,1.7,2026-03-17,0808,Aqua,MODIS,30,61.03,291.9,30.4,D,0
-6.0008,105.984,308.6,1,1,2026-03-17,1352,Terra,MODIS,47,61.03,294.4,6,N,0
-2.8041,106.3243,307.2,1,1,2026-03-17,1353,Terra,MODIS,71,61.03,293,5.8,N,0
-4.2909,104.817,304,1.1,1.1,2026-03-17,1353,Terra,MODIS,58,61.03,292.5,4.2,N,0
-3.3846,104.0373,304,1.2,1.1,2026-03-17,1353,Terra,MODIS,58,61.03,287.8,5.5,N,0
1.049,104.2704,304.4,1.1,1,2026-03-17,1354,Terra,MODIS,52,61.03,292.7,4.6,N,0
-1.8978,105.8227,300.9,1,1,2026-03-17,1354,Terra,MODIS,35,61.03,286.1,3.6,N,0
0.6652,103.4349,330,1.2,1.1,2026-03-17,1354,Terra,MODIS,100,61.03,293.9,33.1,N,0
-1.5724,103.6878,303.6,1.2,1.1,2026-03-17,1354,Terra,MODIS,56,61.03,285.3,5.8,N,0
0.6667,103.4451,334.6,1.2,1.1,2026-03-17,1354,Terra,MODIS,100,61.03,294.6,40.7,N,0
1.7731,101.6483,305.3,1.5,1.2,2026-03-17,1355,Terra,MODIS,64,61.03,282.5,9.9,N,0
1.7815,101.6573,332.4,1,1,2026-03-17,2025,Aqua,MODIS,100,61.03,293.7,32.1,N,0
1.8424,101.6754,303.8,1,1,2026-03-17,2025,Aqua,MODIS,57,61.03,292.3,4.1,N,0
1.7726,101.656,321.9,1,1,2026-03-17,2025,Aqua,MODIS,100,61.03,292.3,19.2,N,0
1.6508,101.4778,305.7,1,1,2026-03-17,2025,Aqua,MODIS,65,61.03,291.7,5.3,N,0
1.6494,101.4869,317,1,1,2026-03-17,2025,Aqua,MODIS,94,61.03,292.5,14.2,N,0
1.611,101.4998,305.1,1,1,2026-03-17,2025,Aqua,MODIS,63,61.03,292.1,5.4,N,0
1.6096,101.5089,318.5,1,1,2026-03-17,2025,Aqua,MODIS,97,61.03,293.1,16.1,N,0
0.6708,103.4384,311.6,1,1,2026-03-17,2026,Aqua,MODIS,83,61.03,292,10,N,0
0.6694,103.4473,319.9,1,1,2026-03-17,2026,Aqua,MODIS,99,61.03,293.2,17.1,N,0
0.2093,102.2726,306.3,1,1,2026-03-17,2026,Aqua,MODIS,68,61.03,291.9,5.6,N,0
1.4972,127.6318,320.8,1.1,1,2026-03-18,0035,Terra,MODIS,73,61.03,291.5,19.1,D,1
1.4959,127.6412,311.5,1.1,1,2026-03-18,0035,Terra,MODIS,49,61.03,289,10.4,D,1
0.4869,127.9891,313.3,1.1,1.1,2026-03-18,0035,Terra,MODIS,27,61.03,294,8.7,D,2
-1.4556,127.4434,312.2,1.1,1.1,2026-03-18,0035,Terra,MODIS,0,61.03,291.5,9.4,D,2
1.7748,101.6661,313.4,1,1,2026-03-18,0213,Terra,MODIS,64,61.03,296.4,6.3,D,0
2.1992,101.0132,317.7,1,1,2026-03-18,0213,Terra,MODIS,72,61.03,292.1,11.4,D,0
2.0742,100.9273,315.4,1,1,2026-03-18,0213,Terra,MODIS,69,61.03,293.9,8.2,D,0
2.073,100.936,311.1,1,1,2026-03-18,0213,Terra,MODIS,53,61.03,293.9,5,D,0
1.8363,101.6746,323,1,1,2026-03-18,0213,Terra,MODIS,45,61.03,300.2,13.1,D,0
1.7886,101.6947,319.4,1,1,2026-03-18,0213,Terra,MODIS,70,61.03,299.4,9.5,D,0
1.7773,101.6486,337.9,1,1,2026-03-18,0213,Terra,MODIS,89,61.03,297.1,34.6,D,0
1.776,101.6574,358.9,1,1,2026-03-18,0213,Terra,MODIS,99,61.03,300,78.2,D,0
1.6519,101.4853,323.7,1,1,2026-03-18,0213,Terra,MODIS,78,61.03,297,14.7,D,0
1.6042,101.5054,317.9,1,1,2026-03-18,0213,Terra,MODIS,72,61.03,295.9,10,D,0
0.6622,103.4414,313.1,1.2,1.1,2026-03-18,0213,Terra,MODIS,64,61.03,291.3,10,D,0
0.1934,102.2618,311.3,1,1,2026-03-18,0214,Terra,MODIS,22,61.03,294.1,5.6,D,0
1.7955,101.6956,321.8,1.6,1.2,2026-03-18,0845,Aqua,MODIS,50,61.03,301.3,17.1,D,0
1.61,101.5048,344.1,1.5,1.2,2026-03-18,0845,Aqua,MODIS,92,61.03,300.8,78.7,D,0
1.7846,101.6972,335.9,1.6,1.2,2026-03-18,0845,Aqua,MODIS,87,61.03,301.8,52.5,D,0
4.7174,97.1322,312.8,1,1,2026-03-18,0846,Aqua,MODIS,63,61.03,298.3,7.4,D,0
4.4436,95.9004,332.6,1,1,2026-03-18,0846,Aqua,MODIS,82,61.03,301.9,25,D,0
4.4449,95.9093,334.1,1,1,2026-03-18,0846,Aqua,MODIS,87,61.03,300,27.4,D,0
4.6491,97.6119,313.8,1,1,2026-03-18,0846,Aqua,MODIS,67,61.03,297.4,6.2,D,0
4.462,97.2247,316.8,1,1,2026-03-18,0846,Aqua,MODIS,45,61.03,300.5,5.5,D,0
4.291,96.2413,319.1,1,1,2026-03-18,0846,Aqua,MODIS,75,61.03,298.9,10.6,D,0
4.2787,98.0494,322.6,1.1,1,2026-03-18,0846,Aqua,MODIS,79,61.03,298,12.9,D,0
4.2977,96.3477,326.6,1,1,2026-03-18,0846,Aqua,MODIS,82,61.03,298.5,18,D,0
4.8812,97.5015,316.4,1,1,2026-03-18,0846,Aqua,MODIS,72,61.03,296.8,8.1,D,0
4.7161,97.1234,314,1,1,2026-03-18,0846,Aqua,MODIS,67,61.03,298.4,8.1,D,0
2.5328,97.6646,312.7,1,1,2026-03-18,0846,Aqua,MODIS,42,61.03,292.8,6.6,D,0
0.2208,102.2714,305.1,2.2,1.4,2026-03-18,1433,Terra,MODIS,52,61.03,291.7,13.4,N,0
0.221,102.2654,302.8,2.2,1.4,2026-03-18,1433,Terra,MODIS,52,61.03,291.6,10.6,N,0
1.649,101.4921,304.3,2,1.4,2026-03-18,1434,Terra,MODIS,59,61.03,292.4,10.8,N,0
1.6086,101.5041,305.9,2,1.4,2026-03-18,1434,Terra,MODIS,66,61.03,292.6,15.6,N,0
1.655,101.4798,309.3,2,1.4,2026-03-18,1434,Terra,MODIS,77,61.03,292.5,19.4,N,0
1.6467,101.4744,308.4,2,1.4,2026-03-18,1434,Terra,MODIS,75,61.03,292.5,18,N,0
1.7717,101.6579,306.6,2.1,1.4,2026-03-18,1434,Terra,MODIS,61,61.03,290.3,16.5,N,0
1.7893,101.6928,309,2.1,1.4,2026-03-18,1434,Terra,MODIS,76,61.03,291.2,21.5,N,0
1.7742,101.6518,311.1,2.1,1.4,2026-03-18,1434,Terra,MODIS,82,61.03,290,27.7,N,0
1.7915,101.6868,311.2,2.1,1.4,2026-03-18,1434,Terra,MODIS,82,61.03,291.1,27.8,N,0
2.4939,100.2545,303,1.7,1.3,2026-03-18,1434,Terra,MODIS,53,61.03,292.7,7.6,N,0
1.7964,101.6922,305.2,3.4,1.7,2026-03-18,2103,Aqua,MODIS,64,61.03,291.2,29.4,N,0
1.7953,101.697,306.5,3.4,1.7,2026-03-18,2103,Aqua,MODIS,66,61.03,291.2,32.3,N,0
-8.1116,112.9206,303.9,1,1,2026-03-19,0117,Terra,MODIS,33,61.03,283.1,6.7,D,1
-8.1129,112.9295,311.1,1,1,2026-03-19,0117,Terra,MODIS,66,61.03,287.5,11.5,D,1
-8.7448,116.8488,311.6,1.2,1.1,2026-03-19,0117,Terra,MODIS,51,61.03,296.5,6.9,D,2
1.7837,101.7013,312.6,4.6,2,2026-03-19,0252,Terra,MODIS,0,61.03,289,59.5,D,0
-7.0996,109.0321,312.9,1.8,1.3,2026-03-19,0743,Aqua,MODIS,59,61.03,294.3,12.2,D,2
0.5904,103.2144,318.9,4,1.9,2026-03-19,0745,Aqua,MODIS,70,61.03,292.9,78.9,D,0
0.5985,103.221,321.9,4,1.9,2026-03-19,0745,Aqua,MODIS,75,61.03,293.3,103.1,D,0
0.9437,111.9784,314.8,1,1,2026-03-19,0745,Aqua,MODIS,61,61.03,294.5,8.9,D,0
3.9836,108.2689,315.3,1.4,1.2,2026-03-19,0746,Aqua,MODIS,63,61.03,296.1,13.6,D,0
0.2273,102.2649,312.2,3.4,1.7,2026-03-19,1334,Terra,MODIS,84,61.03,290.4,56.9,N,0
0.2315,102.2943,304.4,3.4,1.7,2026-03-19,1334,Terra,MODIS,60,61.03,290.2,25.8,N,0
0.215,102.2721,308.9,3.4,1.7,2026-03-19,1334,Terra,MODIS,76,61.03,290.7,40.6,N,0
-2.3705,105.0931,304,2.2,1.4,2026-03-19,1334,Terra,MODIS,58,61.03,269.2,21.8,N,0
1.6497,101.4865,309.7,3.7,1.8,2026-03-19,1335,Terra,MODIS,77,61.03,293,52,N,0
1.651,101.4886,322.5,2.5,1.5,2026-03-19,2004,Aqua,MODIS,100,61.03,293.1,70.2,N,0
