latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-2.7601,114.78996,322.39,1,1,2026-08-29,0758,Aqua,MODIS,74,6.1NRT,307.91,10.1,D
-2.76138,114.78123,342.51,1,1,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,308.66,37.5,D
-2.77805,114.66762,327.18,1.01,1,2026-08-29,0758,Aqua,MODIS,0,6.1NRT,306.75,15.63,D
-2.78576,114.61507,321.5,1.01,1,2026-08-29,0758,Aqua,MODIS,50,6.1NRT,304.05,9.25,D
-2.91557,113.72868,316.8,1.06,1.03,2026-08-29,0758,Aqua,MODIS,40,6.1NRT,301.78,8.46,D
-3.08666,112.55619,334.94,1.21,1.09,2026-08-29,0758,Aqua,MODIS,87,6.1NRT,299.47,39.2,D
-3.08819,112.54571,313.44,1.21,1.09,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,299.01,8.69,D
-2.68228,115.25879,320.78,1,1,2026-08-29,0758,Aqua,MODIS,52,6.1NRT,302.05,8.87,D
-2.68868,115.21527,321.13,1,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,302.15,11.1,D
-2.71554,115.03256,322.9,1,1,2026-08-29,0758,Aqua,MODIS,75,6.1NRT,304.17,10.7,D
-2.75262,114.77993,327.4,1,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,306.75,14.12,D
-2.75647,114.75374,325.32,1,1,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,306.12,12.62,D
-2.76929,114.66632,318.46,1.01,1,2026-08-29,0758,Aqua,MODIS,41,6.1NRT,305.43,6.98,D
-2.82607,114.2786,319.71,1.02,1.01,2026-08-29,0758,Aqua,MODIS,64,6.1NRT,303.72,8.99,D
-3.11578,112.28802,334.03,1.25,1.11,2026-08-29,0758,Aqua,MODIS,48,6.1NRT,300.17,33.01,D
-2.67481,115.24879,318.87,1,1,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,301.83,7.79,D
-2.7119,114.99647,319.03,1,1,2026-08-29,0758,Aqua,MODIS,42,6.1NRT,305.48,7.16,D
-2.72213,114.92683,336.78,1,1,2026-08-29,0758,Aqua,MODIS,87,6.1NRT,309.62,26.96,D
-2.72341,114.91812,324.6,1,1,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,306.41,11.49,D
-2.74259,114.78737,330.9,1,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,307.89,17.92,D
-2.74387,114.77864,330.14,1,1,2026-08-29,0758,Aqua,MODIS,82,6.1NRT,307.86,17.06,D
-2.75027,114.73498,326.92,1,1,2026-08-29,0758,Aqua,MODIS,0,6.1NRT,305.17,13.96,D
-2.81723,114.27731,324.12,1.02,1.01,2026-08-29,0758,Aqua,MODIS,76,6.1NRT,303.05,13.85,D
-2.69294,115.06478,327.33,1,1,2026-08-29,0758,Aqua,MODIS,63,6.1NRT,303.92,15,D
-2.70188,115.00388,341.84,1,1,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,303.28,37.06,D
-2.70316,114.99517,339.07,1,1,2026-08-29,0758,Aqua,MODIS,89,6.1NRT,303.96,32.54,D
-2.70571,114.97777,340.61,1,1,2026-08-29,0758,Aqua,MODIS,90,6.1NRT,307.2,32.39,D
-2.70699,114.96906,337.12,1,1,2026-08-29,0758,Aqua,MODIS,88,6.1NRT,308.43,26.53,D
-2.762,114.59365,356.33,1.01,1,2026-08-29,0758,Aqua,MODIS,98,6.1NRT,308.89,67.37,D
-2.76329,114.58488,329,1.01,1,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,305.19,17.38,D
-3.00354,112.93039,314.4,1.15,1.07,2026-08-29,0758,Aqua,MODIS,52,6.1NRT,300.35,6.99,D
-3.04753,112.62501,329.42,1.19,1.09,2026-08-29,0758,Aqua,MODIS,55,6.1NRT,299.46,22.56,D
-3.09791,112.27431,350.78,1.25,1.11,2026-08-29,0758,Aqua,MODIS,96,6.1NRT,300.98,77.86,D
-2.68164,115.08089,320.93,1,1,2026-08-29,0758,Aqua,MODIS,27,6.1NRT,301.87,9.57,D
-2.68291,115.07219,331.45,1,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,303.19,21.3,D
-2.69697,114.97648,349.87,1,1,2026-08-29,0758,Aqua,MODIS,95,6.1NRT,308.79,50.28,D
-2.7238,114.7935,333.37,1,1,2026-08-29,0758,Aqua,MODIS,85,6.1NRT,307.91,21.99,D
-2.72507,114.78478,333,1,1,2026-08-29,0758,Aqua,MODIS,85,6.1NRT,308.34,20.42,D
-2.75195,114.60112,357.79,1.01,1,2026-08-29,0758,Aqua,MODIS,99,6.1NRT,305.36,71.22,D
-2.75323,114.59235,367.85,1.01,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,309.68,100.58,D
-3.08664,112.28374,346.85,1.25,1.11,2026-08-29,0758,Aqua,MODIS,83,6.1NRT,302.83,61.4,D
-3.08819,112.27289,359.01,1.25,1.11,2026-08-29,0758,Aqua,MODIS,99,6.1NRT,301.47,103.22,D
-3.08975,112.262,330.7,1.25,1.11,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,298.79,30.87,D
-2.68822,114.97518,352.18,1,1,2026-08-29,0758,Aqua,MODIS,96,6.1NRT,308.87,55.57,D
-2.69078,114.95777,327.33,1,1,2026-08-29,0758,Aqua,MODIS,41,6.1NRT,308.41,14.07,D
-2.69205,114.94907,354.62,1,1,2026-08-29,0758,Aqua,MODIS,97,6.1NRT,309.13,61.2,D
-2.72654,114.71362,319.93,1,1,2026-08-29,0758,Aqua,MODIS,53,6.1NRT,304.15,8.83,D
-2.85605,113.82308,314.56,1.05,1.02,2026-08-29,0758,Aqua,MODIS,39,6.1NRT,302.58,6.41,D
-3.07693,112.2823,350.08,1.25,1.11,2026-08-29,0758,Aqua,MODIS,90,6.1NRT,302,72.18,D
-3.07847,112.27146,354.84,1.25,1.11,2026-08-29,0758,Aqua,MODIS,97,6.1NRT,301.48,88.79,D
-1.8265,120.76662,313.09,2.07,1.4,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,294.15,26.21,D
-2.62444,115.32364,315.91,1,1,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,302.68,6.31,D
-2.63468,115.25398,318.73,1,1,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,302.74,8.91,D
-2.67816,114.95821,344.28,1,1,2026-08-29,0758,Aqua,MODIS,92,6.1NRT,305.8,40.06,D
-2.67944,114.94951,377.93,1,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,313.23,134.12,D
-2.70893,114.74908,346.72,1,1,2026-08-29,0758,Aqua,MODIS,81,6.1NRT,309.39,46.27,D
-2.71921,114.6792,319.35,1.01,1,2026-08-29,0758,Aqua,MODIS,55,6.1NRT,306.43,8.12,D
-2.7205,114.67046,320.21,1.01,1,2026-08-29,0758,Aqua,MODIS,71,6.1NRT,307.02,9.83,D
-2.72179,114.66171,320.26,1.01,1,2026-08-29,0758,Aqua,MODIS,70,6.1NRT,305.88,9.82,D
-2.78019,114.2653,329.47,1.02,1.01,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,304.27,19.25,D
-2.7815,114.25642,326.78,1.02,1.01,2026-08-29,0758,Aqua,MODIS,34,6.1NRT,304.3,15.64,D
-2.9497,113.11754,326,1.12,1.06,2026-08-29,0758,Aqua,MODIS,79,6.1NRT,299.63,21.42,D
-3.01645,112.66666,311.88,1.19,1.08,2026-08-29,0758,Aqua,MODIS,36,6.1NRT,298.61,5.88,D
-3.07443,112.27538,372.09,1.25,1.11,2026-08-29,0758,Aqua,MODIS,94,6.1NRT,303.78,161.51,D
-3.07604,112.26454,328.09,1.25,1.11,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,298.32,26.3,D
-2.64128,115.14828,332.42,1,1,2026-08-29,0758,Aqua,MODIS,83,6.1NRT,301.32,22.64,D
-2.64256,115.13958,321.14,1,1,2026-08-29,0758,Aqua,MODIS,46,6.1NRT,301.99,10.55,D
-2.64384,115.13088,314.25,1,1,2026-08-29,0758,Aqua,MODIS,53,6.1NRT,301.86,5.61,D
-2.66941,114.95692,324.27,1,1,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,303.52,12.21,D
-2.67069,114.94822,327.11,1,1,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,304.63,15.35,D
-2.69375,114.79142,333.89,1,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,304.7,24.48,D
-2.69503,114.7827,323.11,1,1,2026-08-29,0758,Aqua,MODIS,0,6.1NRT,304.01,10.69,D
-2.71045,114.6779,350.17,1.01,1,2026-08-29,0758,Aqua,MODIS,95,6.1NRT,306.27,53.75,D
-2.71173,114.66916,335.29,1.01,1,2026-08-29,0758,Aqua,MODIS,86,6.1NRT,306.15,27.31,D
-2.71946,114.61665,318.48,1.01,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,302.17,8.18,D
-2.77135,114.26401,324.08,1.02,1.01,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,303.87,14.59,D
-2.93903,113.12595,313.31,1.12,1.06,2026-08-29,0758,Aqua,MODIS,44,6.1NRT,298.47,7.94,D
-2.94047,113.11619,362.05,1.12,1.06,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,303.43,103.09,D
-2.94191,113.10642,313.39,1.12,1.06,2026-08-29,0758,Aqua,MODIS,40,6.1NRT,299.19,7.69,D
-3.01307,112.62397,407.23,1.19,1.09,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,308.58,375.83,D
-3.0146,112.61361,399.98,1.19,1.09,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,308.67,316.92,D
-3.06472,112.27395,319.1,1.25,1.11,2026-08-29,0758,Aqua,MODIS,40,6.1NRT,298.44,15.04,D
-3.11403,111.93979,309.39,1.31,1.14,2026-08-29,0758,Aqua,MODIS,15,6.1NRT,298.34,5.69,D
-2.62998,115.16438,319.73,1,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,300.38,10.21,D
-2.63126,115.15569,323.9,1,1,2026-08-29,0758,Aqua,MODIS,64,6.1NRT,301.16,13.76,D
-2.63253,115.14699,325.27,1,1,2026-08-29,0758,Aqua,MODIS,54,6.1NRT,302.19,14.58,D
-2.685,114.79012,342.99,1,1,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,304.53,38.42,D
-2.756,114.30708,324.46,1.02,1.01,2026-08-29,0758,Aqua,MODIS,77,6.1NRT,303.08,15.15,D
-2.7573,114.29822,314.84,1.02,1.01,2026-08-29,0758,Aqua,MODIS,59,6.1NRT,302,5.72,D
-2.93124,113.11484,345.47,1.12,1.06,2026-08-29,0758,Aqua,MODIS,93,6.1NRT,300.24,56.86,D
-2.96761,112.86735,323.82,1.16,1.07,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,302.21,14.02,D
-3.00358,112.62259,393.1,1.19,1.09,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,305.07,267.21,D
-3.0051,112.61223,390.12,1.19,1.09,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,303.97,247.17,D
-2.67112,114.82371,316.22,1,1,2026-08-29,0758,Aqua,MODIS,63,6.1NRT,303.73,6.49,D
-2.59969,115.2488,313.54,1,1,2026-08-29,0758,Aqua,MODIS,52,6.1NRT,301.89,4.99,D
-2.94596,112.88469,333.75,1.15,1.07,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,303.34,25.12,D
-2.43818,116.2823,315.44,1.04,1.02,2026-08-29,0758,Aqua,MODIS,62,6.1NRT,299.2,8.56,D
-2.66001,114.77753,319.71,1,1,2026-08-29,0758,Aqua,MODIS,56,6.1NRT,305.75,8.51,D
-2.68822,114.58518,322.13,1.01,1,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,304.8,10.42,D
-2.6756,114.61018,320.22,1.01,1,2026-08-29,0758,Aqua,MODIS,38,6.1NRT,304.78,8.56,D
-2.92872,112.87193,322.7,1.15,1.07,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,302.7,13.07,D
-2.56448,115.30585,326.9,1,1,2026-08-29,0758,Aqua,MODIS,79,6.1NRT,303.02,16.89,D
-2.56576,115.29715,328.28,1,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,302.81,18.53,D
-2.57345,115.24491,318.52,1,1,2026-08-29,0758,Aqua,MODIS,67,6.1NRT,301.5,10.05,D
-2.57473,115.23621,313.49,1,1,2026-08-29,0758,Aqua,MODIS,52,6.1NRT,300.57,5.9,D
-2.64928,114.60629,323.28,1.01,1,2026-08-29,0758,Aqua,MODIS,28,6.1NRT,305.43,10.16,D
-2.6544,114.57123,327.69,1.01,1,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,307.3,16.67,D
-2.73448,114.02105,314.51,1.04,1.02,2026-08-29,0758,Aqua,MODIS,36,6.1NRT,303.23,6.33,D
-2.89349,112.91785,349.21,1.15,1.07,2026-08-29,0758,Aqua,MODIS,95,6.1NRT,305.04,62.49,D
-2.89492,112.90787,326.4,1.15,1.07,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,303.71,17.34,D
-2.57375,115.04375,315.12,1,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,302.47,6.17,D
-2.63787,114.60786,319.14,1.01,1,2026-08-29,0758,Aqua,MODIS,55,6.1NRT,306.33,7.72,D
-2.72273,114.03204,322.35,1.03,1.02,2026-08-29,0758,Aqua,MODIS,73,6.1NRT,303.67,13.1,D
-2.88834,112.91161,328.19,1.15,1.07,2026-08-29,0758,Aqua,MODIS,49,6.1NRT,305.09,18.88,D
-2.85714,113.05853,327.15,1.13,1.06,2026-08-29,0758,Aqua,MODIS,80,6.1NRT,303.94,22.57,D
-2.85859,113.04872,327.82,1.13,1.06,2026-08-29,0758,Aqua,MODIS,81,6.1NRT,304.99,23.4,D
-2.51404,115.32839,315.32,1,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,302.37,5.67,D
-2.51789,115.30225,327.01,1,1,2026-08-29,0758,Aqua,MODIS,79,6.1NRT,302.38,16.87,D
-2.57033,114.94547,373.21,1,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,304.51,119.05,D
-2.57161,114.93677,380.88,1,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,308.77,148.56,D
-2.57544,114.91065,315.46,1,1,2026-08-29,0758,Aqua,MODIS,56,6.1NRT,301.68,6.65,D
-2.57672,114.90195,313.85,1,1,2026-08-29,0758,Aqua,MODIS,53,6.1NRT,302.04,5.68,D
-2.62419,114.57899,331.94,1.01,1,2026-08-29,0758,Aqua,MODIS,84,6.1NRT,305.15,23.03,D
-2.62548,114.57022,320.95,1.01,1,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,305.41,9.33,D
-2.62806,114.55269,322.87,1.01,1,2026-08-29,0758,Aqua,MODIS,75,6.1NRT,306.56,11.11,D
-2.67998,114.19942,334.16,1.02,1.01,2026-08-29,0758,Aqua,MODIS,86,6.1NRT,306,27.42,D
-2.84788,113.05721,318.85,1.13,1.06,2026-08-29,0758,Aqua,MODIS,70,6.1NRT,301.08,12.82,D
-2.86238,112.95859,314.99,1.14,1.06,2026-08-29,0758,Aqua,MODIS,19,6.1NRT,300.73,7.25,D
-2.86822,112.91885,335.91,1.15,1.07,2026-08-29,0758,Aqua,MODIS,42,6.1NRT,304.69,30.1,D
-2.50914,115.30096,326.83,1,1,2026-08-29,0758,Aqua,MODIS,79,6.1NRT,305.29,16.19,D
-2.53857,115.10076,317.22,1,1,2026-08-29,0758,Aqua,MODIS,26,6.1NRT,301.56,8.21,D
-2.6,114.68269,325.14,1,1,2026-08-29,0758,Aqua,MODIS,78,6.1NRT,301.94,16.43,D
-2.60128,114.67394,317.19,1,1,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,303.25,7.86,D
-2.60642,114.63898,331.94,1.01,1,2026-08-29,0758,Aqua,MODIS,84,6.1NRT,304.15,20.49,D
-2.66983,114.20702,335.16,1.02,1.01,2026-08-29,0758,Aqua,MODIS,86,6.1NRT,306.67,27.93,D
-2.67114,114.19812,377.68,1.02,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,311.13,140.02,D
-2.67244,114.18922,318.63,1.02,1.01,2026-08-29,0758,Aqua,MODIS,37,6.1NRT,303.55,8.34,D
-2.86328,112.8876,354.38,1.15,1.07,2026-08-29,0758,Aqua,MODIS,97,6.1NRT,309.21,72.3,D
-2.49141,115.36067,313.82,1,1,2026-08-29,0758,Aqua,MODIS,55,6.1NRT,302.8,4.98,D
-2.52983,115.09946,321.48,1,1,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,302.19,12.18,D
-2.59637,114.64643,327.07,1.01,1,2026-08-29,0758,Aqua,MODIS,48,6.1NRT,304.37,15.08,D
-2.59765,114.63768,344.71,1.01,1,2026-08-29,0758,Aqua,MODIS,92,6.1NRT,305.72,41.44,D
-2.66099,114.20572,337.96,1.02,1.01,2026-08-29,0758,Aqua,MODIS,88,6.1NRT,306.34,31.13,D
-2.6623,114.19682,363.56,1.02,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,310.98,88.94,D
-2.84668,112.93602,317.81,1.14,1.07,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,300.82,10.29,D
-2.85394,112.88624,385.85,1.15,1.07,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,312.46,202.63,D
-2.8554,112.87624,359.58,1.15,1.07,2026-08-29,0758,Aqua,MODIS,99,6.1NRT,309.22,88.6,D
-2.49164,115.29836,316.2,1,1,2026-08-29,0758,Aqua,MODIS,47,6.1NRT,302.91,6.15,D
-2.53515,115.00249,320.82,1,1,2026-08-29,0758,Aqua,MODIS,56,6.1NRT,302.87,9.26,D
-2.53642,114.99379,320.41,1,1,2026-08-29,0758,Aqua,MODIS,35,6.1NRT,301.37,8.27,D
-2.65346,114.19551,359.33,1.02,1.01,2026-08-29,0758,Aqua,MODIS,99,6.1NRT,313.83,76.82,D
-2.65476,114.18661,362.61,1.02,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,311.35,86.1,D
-2.8446,112.88487,361.18,1.15,1.07,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,307.98,91.91,D
-2.84606,112.87488,379.12,1.15,1.07,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,312.04,166.07,D
-2.84751,112.86486,338.29,1.15,1.07,2026-08-29,0758,Aqua,MODIS,84,6.1NRT,304.42,36.81,D
-2.49058,115.24481,324.08,1,1,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,302.81,13.79,D
-2.52768,114.9925,343.31,1,1,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,301.36,38.42,D
-2.53024,114.9751,381.05,1,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,308.3,147.41,D
-2.53151,114.9664,331.35,1,1,2026-08-29,0758,Aqua,MODIS,83,6.1NRT,305.04,20.86,D
-2.61224,114.41564,316.79,1.01,1.01,2026-08-29,0758,Aqua,MODIS,57,6.1NRT,304.93,7.86,D
-2.6187,114.37154,341.57,1.02,1.01,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,307.55,36.83,D
-2.61999,114.3627,324.21,1.02,1.01,2026-08-29,0758,Aqua,MODIS,77,6.1NRT,305.46,12.81,D
-2.64461,114.19421,343.02,1.02,1.01,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,309.45,40.32,D
-2.64592,114.18531,327.32,1.02,1.01,2026-08-29,0758,Aqua,MODIS,20,6.1NRT,304.21,15.7,D
-2.83527,112.88351,370.49,1.15,1.07,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,307.88,129.66,D
-2.83671,112.8735,407.35,1.15,1.07,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,317.27,352.65,D
-2.83817,112.86348,347.68,1.15,1.07,2026-08-29,0758,Aqua,MODIS,94,6.1NRT,307.47,59.71,D
-2.47927,115.26093,341.31,1,1,2026-08-29,0758,Aqua,MODIS,90,6.1NRT,302.32,37.26,D
-2.48055,115.25222,333.37,1,1,2026-08-29,0758,Aqua,MODIS,85,6.1NRT,302.92,25.01,D
-2.50871,115.06079,327.37,1,1,2026-08-29,0758,Aqua,MODIS,75,6.1NRT,301.08,17.8,D
-2.51894,114.9912,339.79,1,1,2026-08-29,0758,Aqua,MODIS,89,6.1NRT,302.76,32.95,D
-2.52149,114.97381,322.16,1,1,2026-08-29,0758,Aqua,MODIS,44,6.1NRT,304.74,10.76,D
-2.52277,114.96511,333,1,1,2026-08-29,0758,Aqua,MODIS,85,6.1NRT,304.15,24.57,D
-2.60989,114.37024,365.01,1.02,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,307.52,91.76,D
-2.61118,114.3614,355.74,1.02,1.01,2026-08-29,0758,Aqua,MODIS,98,6.1NRT,306.51,66.45,D
-2.82593,112.88211,342.47,1.15,1.07,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,303.06,48.37,D
-2.82882,112.86211,342.77,1.15,1.07,2026-08-29,0758,Aqua,MODIS,91,6.1NRT,305.2,51.37,D
-2.83027,112.85209,331.1,1.15,1.07,2026-08-29,0758,Aqua,MODIS,84,6.1NRT,301.68,28.75,D
-2.59851,114.38659,320.01,1.01,1.01,2026-08-29,0758,Aqua,MODIS,41,6.1NRT,301.74,9.89,D
-2.5998,114.37777,351.8,1.01,1.01,2026-08-29,0758,Aqua,MODIS,96,6.1NRT,305.76,58.3,D
-2.60109,114.36893,335.87,1.02,1.01,2026-08-29,0758,Aqua,MODIS,87,6.1NRT,304.67,27.44,D
-2.62823,114.1827,367.54,1.02,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,309.42,101.56,D
-2.8166,112.88073,335.87,1.15,1.07,2026-08-29,0758,Aqua,MODIS,87,6.1NRT,301.36,36.03,D
-2.46434,115.24093,313.02,1,1,2026-08-29,0758,Aqua,MODIS,47,6.1NRT,300.68,4.84,D
-2.49506,115.03211,326.53,1,1,2026-08-29,0758,Aqua,MODIS,79,6.1NRT,301.84,16.78,D
-2.49634,115.02341,318.41,1,1,2026-08-29,0758,Aqua,MODIS,62,6.1NRT,301.65,8.7,D
-2.55509,114.62246,322.1,1.01,1,2026-08-29,0758,Aqua,MODIS,74,6.1NRT,303.83,12.79,D
-2.55637,114.61371,335.96,1.01,1,2026-08-29,0758,Aqua,MODIS,87,6.1NRT,304.92,30.04,D
-2.59099,114.37646,370.52,1.01,1.01,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,304.68,111.88,D
-2.59228,114.36764,347.9,1.02,1.01,2026-08-29,0758,Aqua,MODIS,94,6.1NRT,305.2,50.1,D
-2.61939,114.1814,359.5,1.02,1.01,2026-08-29,0758,Aqua,MODIS,99,6.1NRT,308.04,78.4,D
-2.62068,114.17249,350.81,1.02,1.01,2026-08-29,0758,Aqua,MODIS,95,6.1NRT,305.1,58.3,D
-2.48366,115.02388,317.4,1,1,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,301.73,8.29,D
-2.31341,116.122,316.93,1.04,1.02,2026-08-29,0758,Aqua,MODIS,56,6.1NRT,300.75,7.34,D
-2.79937,112.82043,313.36,1.16,1.07,2026-08-29,0758,Aqua,MODIS,58,6.1NRT,299.65,8.32,D
-2.29522,116.18386,318.89,1.04,1.02,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,302.13,9.6,D
-2.46106,115.05608,316.73,1,1,2026-08-29,0758,Aqua,MODIS,50,6.1NRT,303,7.51,D
-2.48024,114.92561,318.64,1,1,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,301.54,8.42,D
-2.48152,114.91692,375.59,1,1,2026-08-29,0758,Aqua,MODIS,100,6.1NRT,306.05,128.34,D
-2.71112,113.35538,317.45,1.09,1.04,2026-08-29,0758,Aqua,MODIS,30,6.1NRT,300.81,9.08,D
-2.71252,113.34591,328.89,1.09,1.04,2026-08-29,0758,Aqua,MODIS,82,6.1NRT,301.93,22.28,D
-2.71391,113.33641,340.65,1.09,1.04,2026-08-29,0758,Aqua,MODIS,90,6.1NRT,302.74,41.52,D
-2.79001,112.81905,328.73,1.16,1.07,2026-08-29,0758,Aqua,MODIS,82,6.1NRT,301.21,27.04,D
-2.27964,116.22781,315.77,1.04,1.02,2026-08-29,0758,Aqua,MODIS,31,6.1NRT,301.16,6.2,D
-2.45232,115.05478,317.42,1,1,2026-08-29,0758,Aqua,MODIS,46,6.1NRT,304.21,7.97,D
-2.7048,113.33507,325.77,1.09,1.04,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,302.48,17.5,D
-2.85835,112.28715,315.85,1.24,1.11,2026-08-29,0758,Aqua,MODIS,61,6.1NRT,300.32,9.86,D
-2.85993,112.27634,314.42,1.24,1.11,2026-08-29,0758,Aqua,MODIS,47,6.1NRT,300.16,8.32,D
-2.24509,116.39999,315.2,1.06,1.03,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,299.67,8.22,D
-2.4845,114.775,328.14,1,1,2026-08-29,0758,Aqua,MODIS,81,6.1NRT,301.58,19.75,D
-2.48578,114.76628,322.26,1,1,2026-08-29,0758,Aqua,MODIS,68,6.1NRT,301.1,12.01,D
-2.48834,114.74885,320.93,1,1,2026-08-29,0758,Aqua,MODIS,24,6.1NRT,301.92,9.08,D
-2.48962,114.74012,318.49,1,1,2026-08-29,0758,Aqua,MODIS,39,6.1NRT,302.1,7.58,D
-2.30573,115.92819,313.46,1.02,1.01,2026-08-29,0758,Aqua,MODIS,54,6.1NRT,299.3,6.62,D
-2.41693,115.17394,312.86,1,1,2026-08-29,0758,Aqua,MODIS,38,6.1NRT,301.04,6.01,D
-2.834,112.25046,312.23,1.25,1.11,2026-08-29,0758,Aqua,MODIS,41,6.1NRT,299.24,5.36,D
-2.27608,116.00627,317.84,1.03,1.01,2026-08-29,0758,Aqua,MODIS,67,6.1NRT,301.21,8.32,D
-2.27741,115.99731,320.12,1.03,1.01,2026-08-29,0758,Aqua,MODIS,71,6.1NRT,302.38,10.25,D
-2.28006,115.97943,316.82,1.03,1.01,2026-08-29,0758,Aqua,MODIS,57,6.1NRT,302.02,6.9,D
-2.35345,115.42274,314.97,1,1,2026-08-29,0758,Aqua,MODIS,59,6.1NRT,303.73,5.75,D
-2.39454,115.14397,326.45,1,1,2026-08-29,0758,Aqua,MODIS,59,6.1NRT,300.78,16.3,D
-2.71231,112.96031,314.33,1.14,1.06,2026-08-29,0758,Aqua,MODIS,58,6.1NRT,300.08,8.58,D
-2.79463,112.38717,336.74,1.22,1.1,2026-08-29,0758,Aqua,MODIS,76,6.1NRT,300.94,42.65,D
-2.79615,112.37652,330.19,1.22,1.1,2026-08-29,0758,Aqua,MODIS,72,6.1NRT,301.52,30.54,D
-2.38579,115.14268,322.98,1,1,2026-08-29,0758,Aqua,MODIS,48,6.1NRT,301.76,13.03,D
-2.38963,115.11658,327.21,1,1,2026-08-29,0758,Aqua,MODIS,60,6.1NRT,303.35,17.12,D
-2.71299,112.88948,333.33,1.15,1.07,2026-08-29,0758,Aqua,MODIS,85,6.1NRT,302.89,29.93,D
-2.25432,115.96072,320.16,1.03,1.01,2026-08-29,0758,Aqua,MODIS,71,6.1NRT,303.08,10.98,D
-2.37796,115.11808,313.8,1,1,2026-08-29,0758,Aqua,MODIS,38,6.1NRT,302.89,5.54,D
-2.41248,114.88325,316.6,1,1,2026-08-29,0758,Aqua,MODIS,56,6.1NRT,301.98,8.06,D
-2.70483,112.90308,318.89,1.14,1.07,2026-08-29,0758,Aqua,MODIS,66,6.1NRT,301.42,12.52,D
-2.70631,112.89314,321.04,1.14,1.07,2026-08-29,0758,Aqua,MODIS,69,6.1NRT,301.79,13.72,D
